id,document,canton,year,n,form,frpos,frlemma,lang,list
w_FR_VD_2016_90887,FR_VD,VD,2016,90887,métro,NOM,métro,FR,lemmesTempsFR
w_FR_VD_2016_91004,FR_VD,VD,2016,91004,métro,NOM,métro,FR,lemmesTempsFR
w_FR_VD_2016_158738,FR_VD,VD,2016,158738,Métro,NOM,métro,FR,lemmesTempsFR
w_FR_VD_2016_158745,FR_VD,VD,2016,158745,métro,NOM,métro,FR,lemmesTempsFR
w_FR_VD_2016_187208,FR_VD,VD,2016,187208,Métro,ADJ,métro,FR,lemmesTempsFR
w_FR_BE_2013_62700,FR_BE,BE,2013,62700,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_GE_2024_2299,FR_GE,GE,2024,2299,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_GE_2024_101252,FR_GE,GE,2024,101252,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_GE_2024_115096,FR_GE,GE,2024,115096,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_GE_2024_116027,FR_GE,GE,2024,116027,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_GE_2024_131077,FR_GE,GE,2024,131077,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_GE_2024_131093,FR_GE,GE,2024,131093,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_BE_2016_72797,FR_BE,BE,2016,72797,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_BE_2012_61931,FR_BE,BE,2012,61931,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_FR_2002_31339,FR_FR,FR,2002,31339,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_FR_2002_48316,FR_FR,FR,2002,48316,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_FR_2002_71006,FR_FR,FR,2002,71006,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_FR_2002_129151,FR_FR,FR,2002,129151,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_FR_2002_130181,FR_FR,FR,2002,130181,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2022_27807,FR_VD,VD,2022,27807,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2022_27820,FR_VD,VD,2022,27820,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2022_28336,FR_VD,VD,2022,28336,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2022_28373,FR_VD,VD,2022,28373,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2022_28874,FR_VD,VD,2022,28874,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2022_28909,FR_VD,VD,2022,28909,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2022_38031,FR_VD,VD,2022,38031,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2022_48460,FR_VD,VD,2022,48460,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2022_50281,FR_VD,VD,2022,50281,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_BE_2008_58023,FR_BE,BE,2008,58023,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_BE_2002_52853,FR_BE,BE,2002,52853,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_FR_2024_56170,FR_FR,FR,2024,56170,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_FR_2024_57353,FR_FR,FR,2024,57353,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_FR_2024_57392,FR_FR,FR,2024,57392,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2018_27342,FR_VD,VD,2018,27342,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2018_27355,FR_VD,VD,2018,27355,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2018_27868,FR_VD,VD,2018,27868,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2018_27904,FR_VD,VD,2018,27904,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2018_28401,FR_VD,VD,2018,28401,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2018_28435,FR_VD,VD,2018,28435,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2018_37411,FR_VD,VD,2018,37411,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2018_47731,FR_VD,VD,2018,47731,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2018_49516,FR_VD,VD,2018,49516,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_BE_2006_58376,FR_BE,BE,2006,58376,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_BE_2010_61941,FR_BE,BE,2010,61941,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2016_28043,FR_VD,VD,2016,28043,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2016_28056,FR_VD,VD,2016,28056,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2016_28518,FR_VD,VD,2016,28518,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2016_28554,FR_VD,VD,2016,28554,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2016_29053,FR_VD,VD,2016,29053,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2016_29087,FR_VD,VD,2016,29087,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2016_36036,FR_VD,VD,2016,36036,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2016_46920,FR_VD,VD,2016,46920,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_VD_2016_48405,FR_VD,VD,2016,48405,minutes,NOM,minute,FR,lemmesTempsFR
w_FR_BE_2013_4089,FR_BE,BE,2013,4089,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_4241,FR_BE,BE,2013,4241,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_13953,FR_BE,BE,2013,13953,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_18305,FR_BE,BE,2013,18305,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_18930,FR_BE,BE,2013,18930,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_19076,FR_BE,BE,2013,19076,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_19498,FR_BE,BE,2013,19498,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_19790,FR_BE,BE,2013,19790,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_21981,FR_BE,BE,2013,21981,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_22068,FR_BE,BE,2013,22068,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_24795,FR_BE,BE,2013,24795,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_26050,FR_BE,BE,2013,26050,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_28866,FR_BE,BE,2013,28866,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_32229,FR_BE,BE,2013,32229,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_32322,FR_BE,BE,2013,32322,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_32376,FR_BE,BE,2013,32376,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_33610,FR_BE,BE,2013,33610,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_33671,FR_BE,BE,2013,33671,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_35045,FR_BE,BE,2013,35045,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_35269,FR_BE,BE,2013,35269,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_45065,FR_BE,BE,2013,45065,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_52470,FR_BE,BE,2013,52470,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_60828,FR_BE,BE,2013,60828,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_60971,FR_BE,BE,2013,60971,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_61227,FR_BE,BE,2013,61227,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_75194,FR_BE,BE,2013,75194,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_77694,FR_BE,BE,2013,77694,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_78062,FR_BE,BE,2013,78062,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_81157,FR_BE,BE,2013,81157,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_91129,FR_BE,BE,2013,91129,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_17263,FR_GE,GE,2024,17263,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_17306,FR_GE,GE,2024,17306,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_19659,FR_GE,GE,2024,19659,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_20124,FR_GE,GE,2024,20124,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_21501,FR_GE,GE,2024,21501,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_23271,FR_GE,GE,2024,23271,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_23420,FR_GE,GE,2024,23420,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_24255,FR_GE,GE,2024,24255,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_25444,FR_GE,GE,2024,25444,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_31992,FR_GE,GE,2024,31992,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_32521,FR_GE,GE,2024,32521,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_37489,FR_GE,GE,2024,37489,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_39050,FR_GE,GE,2024,39050,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_43085,FR_GE,GE,2024,43085,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_46679,FR_GE,GE,2024,46679,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_49060,FR_GE,GE,2024,49060,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_50027,FR_GE,GE,2024,50027,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_50873,FR_GE,GE,2024,50873,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_57367,FR_GE,GE,2024,57367,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_57507,FR_GE,GE,2024,57507,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_57930,FR_GE,GE,2024,57930,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_58973,FR_GE,GE,2024,58973,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_62265,FR_GE,GE,2024,62265,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_63221,FR_GE,GE,2024,63221,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_64950,FR_GE,GE,2024,64950,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_67468,FR_GE,GE,2024,67468,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_71024,FR_GE,GE,2024,71024,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_75634,FR_GE,GE,2024,75634,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_113404,FR_GE,GE,2024,113404,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_115703,FR_GE,GE,2024,115703,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_118137,FR_GE,GE,2024,118137,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_118173,FR_GE,GE,2024,118173,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_118223,FR_GE,GE,2024,118223,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_123747,FR_GE,GE,2024,123747,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_123945,FR_GE,GE,2024,123945,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_124111,FR_GE,GE,2024,124111,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_127641,FR_GE,GE,2024,127641,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_137152,FR_GE,GE,2024,137152,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_138688,FR_GE,GE,2024,138688,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_142239,FR_GE,GE,2024,142239,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_143818,FR_GE,GE,2024,143818,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_146848,FR_GE,GE,2024,146848,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_184600,FR_GE,GE,2024,184600,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_GE_2024_189833,FR_GE,GE,2024,189833,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_2184,FR_BE,BE,2016,2184,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_2247,FR_BE,BE,2016,2247,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_3200,FR_BE,BE,2016,3200,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_3353,FR_BE,BE,2016,3353,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_13760,FR_BE,BE,2016,13760,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_15169,FR_BE,BE,2016,15169,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_17139,FR_BE,BE,2016,17139,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_24306,FR_BE,BE,2016,24306,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_24911,FR_BE,BE,2016,24911,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_25056,FR_BE,BE,2016,25056,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_25557,FR_BE,BE,2016,25557,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_25775,FR_BE,BE,2016,25775,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_28426,FR_BE,BE,2016,28426,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_28505,FR_BE,BE,2016,28505,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_30975,FR_BE,BE,2016,30975,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_32533,FR_BE,BE,2016,32533,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_35348,FR_BE,BE,2016,35348,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_39283,FR_BE,BE,2016,39283,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_39415,FR_BE,BE,2016,39415,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_39658,FR_BE,BE,2016,39658,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_40589,FR_BE,BE,2016,40589,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_40648,FR_BE,BE,2016,40648,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_42317,FR_BE,BE,2016,42317,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_42522,FR_BE,BE,2016,42522,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_52609,FR_BE,BE,2016,52609,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_59695,FR_BE,BE,2016,59695,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_63989,FR_BE,BE,2016,63989,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_65207,FR_BE,BE,2016,65207,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_65228,FR_BE,BE,2016,65228,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_71083,FR_BE,BE,2016,71083,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_71183,FR_BE,BE,2016,71183,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_71442,FR_BE,BE,2016,71442,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_86112,FR_BE,BE,2016,86112,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_89523,FR_BE,BE,2016,89523,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_92604,FR_BE,BE,2016,92604,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_92929,FR_BE,BE,2016,92929,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_96817,FR_BE,BE,2016,96817,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_98172,FR_BE,BE,2016,98172,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_101051,FR_BE,BE,2016,101051,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_102375,FR_BE,BE,2016,102375,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_102433,FR_BE,BE,2016,102433,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_102561,FR_BE,BE,2016,102561,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_102629,FR_BE,BE,2016,102629,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_102818,FR_BE,BE,2016,102818,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_102914,FR_BE,BE,2016,102914,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_103169,FR_BE,BE,2016,103169,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_103373,FR_BE,BE,2016,103373,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_103731,FR_BE,BE,2016,103731,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_103804,FR_BE,BE,2016,103804,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_103920,FR_BE,BE,2016,103920,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2016_111066,FR_BE,BE,2016,111066,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_4106,FR_BE,BE,2012,4106,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_4258,FR_BE,BE,2012,4258,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_13970,FR_BE,BE,2012,13970,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_18322,FR_BE,BE,2012,18322,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_18947,FR_BE,BE,2012,18947,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_19093,FR_BE,BE,2012,19093,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_19515,FR_BE,BE,2012,19515,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_19807,FR_BE,BE,2012,19807,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_21998,FR_BE,BE,2012,21998,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_22085,FR_BE,BE,2012,22085,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_24812,FR_BE,BE,2012,24812,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_26067,FR_BE,BE,2012,26067,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_28883,FR_BE,BE,2012,28883,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_32246,FR_BE,BE,2012,32246,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_32339,FR_BE,BE,2012,32339,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_32393,FR_BE,BE,2012,32393,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_33627,FR_BE,BE,2012,33627,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_33688,FR_BE,BE,2012,33688,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_35062,FR_BE,BE,2012,35062,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_35286,FR_BE,BE,2012,35286,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_45082,FR_BE,BE,2012,45082,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_52487,FR_BE,BE,2012,52487,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_60078,FR_BE,BE,2012,60078,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_60221,FR_BE,BE,2012,60221,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_60478,FR_BE,BE,2012,60478,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_71906,FR_BE,BE,2012,71906,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_75110,FR_BE,BE,2012,75110,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_78610,FR_BE,BE,2012,78610,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2012_92152,FR_BE,BE,2012,92152,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_18402,FR_FR,FR,2002,18402,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_31514,FR_FR,FR,2002,31514,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_31532,FR_FR,FR,2002,31532,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_38391,FR_FR,FR,2002,38391,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_38752,FR_FR,FR,2002,38752,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_44254,FR_FR,FR,2002,44254,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_85693,FR_FR,FR,2002,85693,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_93168,FR_FR,FR,2002,93168,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_93287,FR_FR,FR,2002,93287,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_95186,FR_FR,FR,2002,95186,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_97435,FR_FR,FR,2002,97435,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_103498,FR_FR,FR,2002,103498,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_103550,FR_FR,FR,2002,103550,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_109664,FR_FR,FR,2002,109664,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_112837,FR_FR,FR,2002,112837,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_116104,FR_FR,FR,2002,116104,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_119590,FR_FR,FR,2002,119590,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_120768,FR_FR,FR,2002,120768,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_121239,FR_FR,FR,2002,121239,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_121357,FR_FR,FR,2002,121357,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_121444,FR_FR,FR,2002,121444,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_121516,FR_FR,FR,2002,121516,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_129578,FR_FR,FR,2002,129578,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_129597,FR_FR,FR,2002,129597,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_135689,FR_FR,FR,2002,135689,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_139330,FR_FR,FR,2002,139330,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_144290,FR_FR,FR,2002,144290,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_145945,FR_FR,FR,2002,145945,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_147275,FR_FR,FR,2002,147275,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_205166,FR_FR,FR,2002,205166,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_206164,FR_FR,FR,2002,206164,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_207758,FR_FR,FR,2002,207758,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2002_212395,FR_FR,FR,2002,212395,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_51090,FR_VD,VD,2022,51090,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_68167,FR_VD,VD,2022,68167,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_69088,FR_VD,VD,2022,69088,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_88761,FR_VD,VD,2022,88761,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_95170,FR_VD,VD,2022,95170,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_95449,FR_VD,VD,2022,95449,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_134608,FR_VD,VD,2022,134608,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_138698,FR_VD,VD,2022,138698,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_146290,FR_VD,VD,2022,146290,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_147739,FR_VD,VD,2022,147739,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_162690,FR_VD,VD,2022,162690,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_179659,FR_VD,VD,2022,179659,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_184532,FR_VD,VD,2022,184532,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_184625,FR_VD,VD,2022,184625,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2022_188715,FR_VD,VD,2022,188715,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_10291,FR_VS,VS,2019,10291,optimale,ADJ,optimal,FR,lemmesTempsFR
