lemma,count
gemischt,9
endgültig,9
unüberbaut,9
überkommunal,9
wild,9
schriftlich,9
leistungsfähig,9
qualitätsvoll,9
weitsichtig,9
anspruchsvoll,9
unbestritten,9
koordinierend,9
rlich,9
raum,8
rechtmäßig,8
gewerblich,8
sortenrein,8
naturgemäß,8
behindertengerecht,8
rechtswidrig,8
ungefährdet,8
ﬁnden,8
strukturreich,8
fähigkeit,8
trocken,8
°,8
stadtverträglich,8
wildökologisch,8
ausgeglichen,8
geschickt,8
ruhig,8
y,8
konfliktbereinigt,8
annähernd,8
ortsbildverträglich,8
gekennzeichnet,8
erfolglos,8
gelb-weiß,8
interessant,8
zustimmend,8
unproblematisch,8
hälftig,8
südl,8
instrumentell,8
anthropogen,8
Lupfig,8
flächengleich,8
erneut,8
situativ,8
flächig,8
kontraproduktiv,8
fristgerecht,8
messbar,8
ausgleichend,8
projektspezifisch,8
linear,8
politik,8
vorgegeben,8
gefahrlos,8
zeitgleich,8
mitverantwortlich,8
identisch,8
exemplarisch,8
ungünstig,8
wahrscheinlich,8
sichergestellt,8
definiert,8
leistungsorientiert,8
regionalwirtschaftlich,8
benötigt,8
trinational,8
verbindend,8
klimaschonend,8
anrechenbar,8
flächensparend,8
übergeordnet,7
stofflich,7
restriktiv,7
mehrfach,7
mobil,7
bundesrechtswidrig,7
landesweit,7
nd,7
wegleitend,7
innovationshemmend,7
ungen,7
fristig,7
bodenunabhängig,7
unverzichtbar,7
medizinisch,7
verbessert,7
vorbehalten,7
aktualisiert,7
unbefriedigend,7
städtisch,7
schematisch,7
umstritten,7
interkantonal,7
beständig,7
hart,7
flüssig,7
restlos,7
chronisch,7
technologisch,7
ressourcenschonend,7
unvorstellbar,7
fachgerecht,7
inskünftig,7
stellenweise,7
unerheblich,7
zweckgebunden,7
€,7
ackerbaulich,7
icht,7
steuernd,7
gleichmäßig,7
wortung,7
nutzungsplanerisch,7
ehesten,7
mäßig,7
kurzlfristig,7
instabil,7
dargestellt,7
alternativ,7
finanzierbar,7
stellvertretend,7
letzt,7
standortgerecht,7
verursachergerecht,7
sachbezogen,7
architektonisch,7
erschwert,7
verwaltend,7
verändert,7
kommunikativ,7
nen,7
treffend,7
ungenutzt,7
konjunkturanfällig,7
raumspezifisch,7
undist,7
bewertet,7
einemSchliesslich,7
Dieden,7
beharrlich,7
abgelöst,7
zukunftsorientiert,7
besorgt,7
schaftlich,6
beurteilt,6
V-7,6
V-4,6
etappiert,6
grossﬂächig,6
faktisch,6
zwangsläufig,6
halbstündlich,6
netzen,6
hochgradig,6
tragend,6
denkmalpflegerisch,6
eigenverantwortlich,6
ganz,6
optional,6
eingleisig,6
komplementär,6
wünschenswert,6
gentechnisch,6
Imier,6
gütemäßig,6
industriell,6
europaweit,6
verkraftbar,6
schonungsvoll,6
hängig,6
ackerfähig,6
verkehrsgünstig,6
kompensiert,6
signifikant,6
unbedeutend,6
digital,6
verschieden,6
erfahrungsgemäß,6
schwarz,6
ver,6
standortmäßig,6
gesichert,6
raumverträglich,6
abschätzbar,6
→,6
prozentual,6
mittelstädtisch,6
online,6
bindend,6
geologisch,6
unbeschränkt,6
ortsbaulich,6
infrastrukturell,6
einmalig,6
völlig,6
konfliktfrei,6
mente,6
geregelt,6
flächen,6
zonenweise,6
verwaltungsanweisend,6
