id,document,canton,year,n,form,depos,delemma,lang,list
w_DE_BE_2013_22305,DE_BE,BE,2013,22305,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2013_25652,DE_BE,BE,2013,25652,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2013_31386,DE_BE,BE,2013,31386,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2013_31543,DE_BE,BE,2013,31543,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2013_33263,DE_BE,BE,2013,33263,Leistung,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2013_47996,DE_BE,BE,2013,47996,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2013_48917,DE_BE,BE,2013,48917,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2013_69004,DE_BE,BE,2013,69004,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_AG_1996_8335,DE_AG,AG,1996,8335,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_AG_1996_25614,DE_AG,AG,1996,25614,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_AG_1996_32010,DE_AG,AG,1996,32010,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_AG_1996_34645,DE_AG,AG,1996,34645,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_AG_1996_39110,DE_AG,AG,1996,39110,Leistung,NN,Leistung,DE,lemmesTempsDE
w_DE_AG_1996_48155,DE_AG,AG,1996,48155,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_AR_2025_45581,DE_AR,AR,2025,45581,Leistung,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_2188,DE_BE,BE,2012,2188,Leistung,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_2271,DE_BE,BE,2012,2271,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_3167,DE_BE,BE,2012,3167,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_7912,DE_BE,BE,2012,7912,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_7933,DE_BE,BE,2012,7933,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_7967,DE_BE,BE,2012,7967,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_20674,DE_BE,BE,2012,20674,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_20982,DE_BE,BE,2012,20982,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_22340,DE_BE,BE,2012,22340,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_25687,DE_BE,BE,2012,25687,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_31421,DE_BE,BE,2012,31421,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_31578,DE_BE,BE,2012,31578,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_33298,DE_BE,BE,2012,33298,Leistung,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_49276,DE_BE,BE,2012,49276,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_50189,DE_BE,BE,2012,50189,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BE_2012_73695,DE_BE,BE,2012,73695,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BS_2012_44066,DE_BS,BS,2012,44066,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_BS_2018_43043,DE_BS,BS,2018,43043,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_ZH_2020_17813,DE_ZH,ZH,2020,17813,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_ZH_2020_17823,DE_ZH,ZH,2020,17823,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_ZH_2020_75733,DE_ZH,ZH,2020,75733,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_ZH_2020_77299,DE_ZH,ZH,2020,77299,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_ZH_2020_77305,DE_ZH,ZH,2020,77305,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_ZH_2020_77650,DE_ZH,ZH,2020,77650,Leistungen,NN,Leistung,DE,lemmesTempsDE
w_DE_TG_2018_34549,DE_TG,TG,2018,34549,Minute,NN,Minute,DE,lemmesTempsDE
w_DE_TG_2018_34589,DE_TG,TG,2018,34589,Minute,NN,Minute,DE,lemmesTempsDE
w_DE_AG_2025_12694,DE_AG,AG,2025,12694,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AG_2025_15732,DE_AG,AG,2025,15732,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AG_2025_47845,DE_AG,AG,2025,47845,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AG_2025_48570,DE_AG,AG,2025,48570,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_OW_2006_13595,DE_OW,OW,2006,13595,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_BS_2019_17674,DE_BS,BS,2019,17674,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_BS_2010_47326,DE_BS,BS,2010,47326,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_SZ_2010_5772,DE_SZ,SZ,2010,5772,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_OW_1987_53915,DE_OW,OW,1987,53915,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_LU_2009_44009,DE_LU,LU,2009,44009,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_SH_2004_60469,DE_SH,SH,2004,60469,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_SH_2004_93804,DE_SH,SH,2004,93804,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_BS_2025_63307,DE_BS,BS,2025,63307,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2002_23294,DE_AI,AI,2002,23294,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2002_23311,DE_AI,AI,2002,23311,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2002_23335,DE_AI,AI,2002,23335,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2002_23366,DE_AI,AI,2002,23366,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2002_23378,DE_AI,AI,2002,23378,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2015_17834,DE_AI,AI,2015,17834,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2017_5437,DE_AI,AI,2017,5437,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2017_39119,DE_AI,AI,2017,39119,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2017_39137,DE_AI,AI,2017,39137,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2017_39146,DE_AI,AI,2017,39146,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2017_39200,DE_AI,AI,2017,39200,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2017_39209,DE_AI,AI,2017,39209,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AI_2017_45572,DE_AI,AI,2017,45572,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AR_2025_28362,DE_AR,AR,2025,28362,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AR_2025_28406,DE_AR,AR,2025,28406,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AR_2025_28519,DE_AR,AR,2025,28519,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AR_2025_28529,DE_AR,AR,2025,28529,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AR_2025_28709,DE_AR,AR,2025,28709,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AR_2025_28818,DE_AR,AR,2025,28818,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AR_2025_28857,DE_AR,AR,2025,28857,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AR_2025_28861,DE_AR,AR,2025,28861,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_AR_2025_28868,DE_AR,AR,2025,28868,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_BL_2025_6152,DE_BL,BL,2025,6152,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_BL_2025_46506,DE_BL,BL,2025,46506,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_BS_2012_53133,DE_BS,BS,2012,53133,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_BS_2018_51806,DE_BS,BS,2018,51806,Minuten,NN,Minute,DE,lemmesTempsDE
w_DE_ZG_1987_4286,DE_ZG,ZG,1987,4286,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_ZG_1987_21028,DE_ZG,ZG,1987,21028,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_ZG_1987_24984,DE_ZG,ZG,1987,24984,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_TG_2018_5489,DE_TG,TG,2018,5489,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_7121,DE_TG,TG,2018,7121,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_TG_2018_12623,DE_TG,TG,2018,12623,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_14095,DE_TG,TG,2018,14095,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_16697,DE_TG,TG,2018,16697,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_30891,DE_TG,TG,2018,30891,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_31668,DE_TG,TG,2018,31668,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_33100,DE_TG,TG,2018,33100,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_33341,DE_TG,TG,2018,33341,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_TG_2018_34879,DE_TG,TG,2018,34879,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_37226,DE_TG,TG,2018,37226,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_37312,DE_TG,TG,2018,37312,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_TG_2018_42201,DE_TG,TG,2018,42201,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_TG_2018_44485,DE_TG,TG,2018,44485,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_46157,DE_TG,TG,2018,46157,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_TG_2018_46760,DE_TG,TG,2018,46760,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_51435,DE_TG,TG,2018,51435,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_53298,DE_TG,TG,2018,53298,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_TG_2018_53379,DE_TG,TG,2018,53379,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AG_2025_10423,DE_AG,AG,2025,10423,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_12754,DE_AG,AG,2025,12754,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_13105,DE_AG,AG,2025,13105,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AG_2025_16370,DE_AG,AG,2025,16370,optimaler,ADJD,optimal,DE,lemmesTempsDE
w_DE_AG_2025_19546,DE_AG,AG,2025,19546,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AG_2025_20437,DE_AG,AG,2025,20437,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_20510,DE_AG,AG,2025,20510,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_20788,DE_AG,AG,2025,20788,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AG_2025_21648,DE_AG,AG,2025,21648,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_32157,DE_AG,AG,2025,32157,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_54967,DE_AG,AG,2025,54967,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AG_2025_55962,DE_AG,AG,2025,55962,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_61226,DE_AG,AG,2025,61226,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_61541,DE_AG,AG,2025,61541,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_62176,DE_AG,AG,2025,62176,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_63806,DE_AG,AG,2025,63806,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_66803,DE_AG,AG,2025,66803,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_68737,DE_AG,AG,2025,68737,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_68764,DE_AG,AG,2025,68764,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_68931,DE_AG,AG,2025,68931,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AG_2025_68945,DE_AG,AG,2025,68945,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_69310,DE_AG,AG,2025,69310,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_73655,DE_AG,AG,2025,73655,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_73862,DE_AG,AG,2025,73862,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AG_2025_73977,DE_AG,AG,2025,73977,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_AG_2025_90713,DE_AG,AG,2025,90713,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AG_2025_91639,DE_AG,AG,2025,91639,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BS_1986_33828,DE_BS,BS,1986,33828,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_3110,DE_BE,BE,2010,3110,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_3218,DE_BE,BE,2010,3218,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_10434,DE_BE,BE,2010,10434,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_13511,DE_BE,BE,2010,13511,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_13665,DE_BE,BE,2010,13665,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_13976,DE_BE,BE,2010,13976,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_14085,DE_BE,BE,2010,14085,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_14383,DE_BE,BE,2010,14383,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_14687,DE_BE,BE,2010,14687,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_15136,DE_BE,BE,2010,15136,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_16051,DE_BE,BE,2010,16051,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_16396,DE_BE,BE,2010,16396,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_18853,DE_BE,BE,2010,18853,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_20829,DE_BE,BE,2010,20829,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_20854,DE_BE,BE,2010,20854,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_23317,DE_BE,BE,2010,23317,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_23382,DE_BE,BE,2010,23382,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_23424,DE_BE,BE,2010,23424,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_24205,DE_BE,BE,2010,24205,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_24257,DE_BE,BE,2010,24257,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_25201,DE_BE,BE,2010,25201,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_25365,DE_BE,BE,2010,25365,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_32349,DE_BE,BE,2010,32349,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_41218,DE_BE,BE,2010,41218,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_42587,DE_BE,BE,2010,42587,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_42681,DE_BE,BE,2010,42681,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_42858,DE_BE,BE,2010,42858,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_BE_2010_46658,DE_BE,BE,2010,46658,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_52973,DE_BE,BE,2010,52973,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_55443,DE_BE,BE,2010,55443,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_55963,DE_BE,BE,2010,55963,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_BE_2010_65330,DE_BE,BE,2010,65330,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AR_1987_3392,DE_AR,AR,1987,3392,Optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AR_1987_5818,DE_AR,AR,1987,5818,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_LU_2025_3413,DE_LU,LU,2025,3413,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_LU_2025_6217,DE_LU,LU,2025,6217,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_7694,DE_LU,LU,2025,7694,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_11323,DE_LU,LU,2025,11323,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_LU_2025_14568,DE_LU,LU,2025,14568,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_17007,DE_LU,LU,2025,17007,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_LU_2025_21999,DE_LU,LU,2025,21999,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_23237,DE_LU,LU,2025,23237,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_23991,DE_LU,LU,2025,23991,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_24179,DE_LU,LU,2025,24179,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_24232,DE_LU,LU,2025,24232,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_27637,DE_LU,LU,2025,27637,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_LU_2025_27724,DE_LU,LU,2025,27724,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_27774,DE_LU,LU,2025,27774,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_27913,DE_LU,LU,2025,27913,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_28935,DE_LU,LU,2025,28935,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_38149,DE_LU,LU,2025,38149,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_LU_2025_38213,DE_LU,LU,2025,38213,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_LU_2025_48569,DE_LU,LU,2025,48569,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_NW_2024_2065,DE_NW,NW,2024,2065,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_NW_2024_6693,DE_NW,NW,2024,6693,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_NW_2024_16738,DE_NW,NW,2024,16738,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_NW_2024_19938,DE_NW,NW,2024,19938,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_NW_2024_24761,DE_NW,NW,2024,24761,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_NW_2024_26279,DE_NW,NW,2024,26279,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_NW_2024_35052,DE_NW,NW,2024,35052,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_NW_2024_41372,DE_NW,NW,2024,41372,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_NW_2024_45139,DE_NW,NW,2024,45139,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_NW_2024_50236,DE_NW,NW,2024,50236,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_NW_2024_55488,DE_NW,NW,2024,55488,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_NW_2024_57435,DE_NW,NW,2024,57435,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AI_2011_5022,DE_AI,AI,2011,5022,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AI_2011_5149,DE_AI,AI,2011,5149,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AI_2011_6545,DE_AI,AI,2011,6545,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AI_2011_8626,DE_AI,AI,2011,8626,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AI_2011_8670,DE_AI,AI,2011,8670,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AI_2011_17668,DE_AI,AI,2011,17668,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_AI_2011_19678,DE_AI,AI,2011,19678,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_AI_2011_20650,DE_AI,AI,2011,20650,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_AI_2011_25714,DE_AI,AI,2011,25714,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SZ_1986_15968,DE_SZ,SZ,1986,15968,Optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SZ_1986_23654,DE_SZ,SZ,1986,23654,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_SZ_1986_47566,DE_SZ,SZ,1986,47566,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_205,DE_SO,SO,2023,205,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_8022,DE_SO,SO,2023,8022,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SO_2023_11372,DE_SO,SO,2023,11372,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SO_2023_11698,DE_SO,SO,2023,11698,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_11908,DE_SO,SO,2023,11908,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SO_2023_14277,DE_SO,SO,2023,14277,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_21620,DE_SO,SO,2023,21620,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SO_2023_21859,DE_SO,SO,2023,21859,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SO_2023_22965,DE_SO,SO,2023,22965,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SO_2023_30098,DE_SO,SO,2023,30098,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_30195,DE_SO,SO,2023,30195,Optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_30220,DE_SO,SO,2023,30220,Optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_42566,DE_SO,SO,2023,42566,optimaler,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_42872,DE_SO,SO,2023,42872,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_43036,DE_SO,SO,2023,43036,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SO_2023_44537,DE_SO,SO,2023,44537,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SO_2023_44551,DE_SO,SO,2023,44551,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SO_2023_44776,DE_SO,SO,2023,44776,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_44812,DE_SO,SO,2023,44812,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_48009,DE_SO,SO,2023,48009,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SO_2023_49398,DE_SO,SO,2023,49398,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SO_2023_54305,DE_SO,SO,2023,54305,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_SO_2023_54749,DE_SO,SO,2023,54749,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_56761,DE_SO,SO,2023,56761,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_60421,DE_SO,SO,2023,60421,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_SO_2023_67937,DE_SO,SO,2023,67937,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_OW_2006_12317,DE_OW,OW,2006,12317,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_OW_2006_12485,DE_OW,OW,2006,12485,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_OW_2006_12507,DE_OW,OW,2006,12507,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_OW_2006_12692,DE_OW,OW,2006,12692,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_OW_2006_13959,DE_OW,OW,2006,13959,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_OW_2006_14178,DE_OW,OW,2006,14178,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_OW_2006_20911,DE_OW,OW,2006,20911,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_OW_2006_22830,DE_OW,OW,2006,22830,optimalen,ADJA,optimal,DE,lemmesTempsDE
w_DE_OW_2006_24283,DE_OW,OW,2006,24283,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_OW_2006_24544,DE_OW,OW,2006,24544,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_OW_2006_24590,DE_OW,OW,2006,24590,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_UR_2023_5200,DE_UR,UR,2023,5200,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_UR_2023_9159,DE_UR,UR,2023,9159,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_UR_2023_9817,DE_UR,UR,2023,9817,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_UR_2023_14679,DE_UR,UR,2023,14679,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_UR_2023_15617,DE_UR,UR,2023,15617,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_UR_2023_16757,DE_UR,UR,2023,16757,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_UR_2023_17004,DE_UR,UR,2023,17004,optimal,ADJD,optimal,DE,lemmesTempsDE
w_DE_UR_2023_22844,DE_UR,UR,2023,22844,optimale,ADJA,optimal,DE,lemmesTempsDE
w_DE_UR_2023_26096,DE_UR,UR,2023,26096,optimalen,ADJA,optimal,DE,lemmesTempsDE
